0,96
0,96
0,96
0,96
0,96
0,96
0,96
16,97
16,97
16,97
16,97
16,97
16,97
16,97
16,97
16,97
16,97
16,97
16,97
16,97
16,97
16,97
16,97
16,97
16,97
16,97
16,97
16,97
17,97
17,97
17,97
17,97
17,97
17,97
17,97
17,97
17,97
17,97
17,97
17,97
17,97
17,97
17,97
17,97
17,97
17,97
17,97
17,97
17,97
1,96
1,96
1,96
1,96
1,96
1,96
1,96
2,96
2,96
2,96
2,96
2,96
2,96
2,96
3,96
3,96
3,96
3,96
3,96
3,96
3,96
19,97
19,97
19,97
19,97
19,97
19,97
19,97
19,97
19,97
19,97
19,97
19,97
19,97
19,97
19,97
19,97
19,97
19,97
19,97
19,97
19,97
18,97
18,97
18,97
18,97
18,97
18,97
18,97
18,97
18,97
18,97
18,97
18,97
18,97
18,97
18,97
18,97
18,97
18,97
18,97
18,97
18,97
34,98
34,98
34,98
34,98
34,98
34,98
34,98
34,98
34,98
34,98
34,98
34,98
34,98
34,98
34,98
34,98
34,98
34,98
34,98
34,98
34,98
35,98
35,98
35,98
35,98
35,98
35,98
35,98
35,98
35,98
35,98
35,98
35,98
35,98
35,98
35,98
35,98
35,98
35,98
35,98
35,98
35,98
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
51,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
50,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
49,99
33,98
33,98
33,98
33,98
33,98
33,98
33,98
33,98
33,98
33,98
33,98
33,98
33,98
33,98
33,98
33,98
33,98
33,98
33,98
33,98
33,98
32,98
32,98
32,98
32,98
32,98
32,98
32,98
32,98
32,98
32,98
32,98
32,98
32,98
32,98
32,98
32,98
32,98
32,98
32,98
32,98
32,98
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
48,99
64,96
64,96
64,96
64,96
64,96
64,96
64,96
64,96
64,96
64,96
64,96
64,96
64,96
64,96
64,96
64,96
64,96
64,96
64,96
65,96
65,96
65,96
65,96
65,96
65,96
65,96
65,96
65,96
65,96
65,96
65,96
65,96
65,96
65,96
65,96
65,96
65,96
65,96
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
81,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
80,97
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,98
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
97,98
